user_id,recency_days,frequency,monetary_inr,r_score,f_score,m_score,segment,cluster
36126,943,1,167.0,1,1,1,Lost,0
36127,347,3,5634.0,3,4,3,Loyal,1
36128,191,3,3704.0,3,4,3,Loyal,1
36129,19,2,884.0,4,3,2,Loyal,1
36131,880,1,153.0,1,1,1,Lost,0
36132,949,1,1630.0,1,1,2,Lost,0
36133,352,3,384.0,3,4,1,Potential Loyalist,1
36134,526,2,801.0,2,3,2,Potential Loyalist,0
36136,213,2,1505.0,3,3,2,Potential Loyalist,1
36137,299,1,51.0,3,1,1,At Risk,0
36138,288,1,764.0,3,1,2,At Risk,0
36139,166,2,153.0,4,3,1,Potential Loyalist,0
36140,227,2,15787.0,3,3,4,Loyal,1
36141,695,1,3796.0,1,1,3,At Risk,0
36142,397,1,50991.0,2,1,4,Potential Loyalist,0
36143,502,1,199.0,2,1,1,Lost,0
36144,879,1,1065.0,1,1,2,Lost,0
36145,234,2,1838.0,3,3,2,Potential Loyalist,1
36147,50,3,1087.0,4,4,2,Loyal,1
36150,589,4,9652.0,2,4,4,Loyal,1
36151,739,2,1310.0,1,3,2,At Risk,0
36152,403,1,1583.0,2,1,2,At Risk,0
36153,556,1,10301.0,2,1,4,Potential Loyalist,0
36154,33,2,250.0,4,3,1,Potential Loyalist,1
36155,774,1,3542.0,1,1,3,At Risk,0
36156,164,4,1603.0,4,4,2,Loyal,1
36157,570,1,444.0,2,1,2,At Risk,0
36158,421,2,1129.0,2,3,2,Potential Loyalist,0
36159,534,1,1157.0,2,1,2,At Risk,0
36161,640,1,231.0,1,1,1,Lost,0
36162,261,3,11189.0,3,4,4,Champions,1
36163,586,1,106.0,2,1,1,Lost,0
36165,288,4,2463.0,3,4,3,Loyal,1
36166,288,2,2236.0,3,3,3,Loyal,1
36167,313,2,12518.0,3,3,4,Loyal,1
36168,639,2,288.0,1,3,1,At Risk,0
36169,200,1,24458.0,3,1,4,Potential Loyalist,1
36170,624,1,51.0,2,1,1,Lost,0
36171,857,1,319.0,1,1,1,Lost,0
36172,393,2,491.0,2,3,2,Potential Loyalist,0
36173,388,5,23838.0,2,4,4,Loyal,1
36174,58,5,15010.0,4,4,4,Champions,1
36175,389,3,3644.0,2,4,3,Loyal,1
36177,277,2,407.0,3,3,1,Potential Loyalist,0
36178,388,3,2186.0,2,4,3,Loyal,1
36179,374,1,676.0,3,1,2,At Risk,0
36180,67,2,12338.0,4,3,4,Champions,1
36181,247,3,476.0,3,4,2,Loyal,1
36182,436,1,3745.0,2,1,3,At Risk,0
36183,234,5,10514.0,3,4,4,Champions,1
36184,80,1,74.0,4,1,1,At Risk,0
36185,835,2,398.0,1,3,1,At Risk,0
36186,421,3,806.0,2,4,2,Potential Loyalist,1
36187,304,2,204.0,3,3,1,Potential Loyalist,0
36188,443,1,144.0,2,1,1,Lost,0
36189,648,1,676.0,1,1,2,Lost,0
36190,26,2,852.0,4,3,2,Loyal,1
36191,232,2,2301.0,3,3,3,Loyal,1
36192,897,1,56.0,1,1,1,Lost,0
36193,100,2,50282.0,4,3,4,Champions,1
36194,157,4,14227.0,4,4,4,Champions,1
36196,248,2,19898.0,3,3,4,Loyal,1
36197,513,3,2028.0,2,4,3,Loyal,1
36198,67,4,4416.0,4,4,3,Champions,1
36199,299,1,65.0,3,1,1,At Risk,0
36200,891,2,347.0,1,3,1,At Risk,0
36201,606,1,366.0,2,1,1,Lost,0
36202,540,2,31370.0,2,3,4,Loyal,1
36203,362,3,171847.0,3,4,4,Champions,1
36204,101,4,11911.0,4,4,4,Champions,1
36205,698,1,810.0,1,1,2,Lost,0
36206,970,1,6861.0,1,1,3,At Risk,0
36208,323,1,28.0,3,1,1,At Risk,0
36209,305,1,2250.0,3,1,3,Potential Loyalist,0
36210,50,3,1963.0,4,4,3,Champions,1
36213,267,2,5792.0,3,3,3,Loyal,1
36214,598,4,12982.0,2,4,4,Loyal,1
36215,324,2,431.0,3,3,2,Potential Loyalist,0
36217,256,2,5384.0,3,3,3,Loyal,1
36218,38,1,1213.0,4,1,2,Potential Loyalist,1
36219,66,3,4829.0,4,4,3,Champions,1
36220,529,3,3121.0,2,4,3,Loyal,1
36222,694,1,6968.0,1,1,3,At Risk,0
36223,116,3,3357.0,4,4,3,Champions,1
36225,324,1,838.0,3,1,2,At Risk,0
36226,44,3,32551.0,4,4,4,Champions,1
36229,190,3,57287.0,3,4,4,Champions,1
36230,765,1,79.0,1,1,1,Lost,0
36231,929,1,264.0,1,1,1,Lost,0
36233,212,1,551.0,3,1,2,At Risk,0
36234,477,1,2403.0,2,1,3,At Risk,0
36235,773,1,231.0,1,1,1,Lost,0
36236,52,1,9949.0,4,1,4,Loyal,1
36237,330,2,8537.0,3,3,3,Loyal,1
36238,381,3,137570.0,3,4,4,Champions,1
36239,956,1,1116.0,1,1,2,Lost,0
36240,799,1,389.0,1,1,1,Lost,0
36241,285,3,13060.0,3,4,4,Champions,1
36242,424,1,185.0,2,1,1,Lost,0
36244,786,1,324.0,1,1,1,Lost,0
36245,471,2,7884.0,2,3,3,Potential Loyalist,1
36246,943,2,101630.0,1,3,4,Potential Loyalist,1
36247,256,2,87912.0,3,3,4,Loyal,1
36248,879,1,1796.0,1,1,2,Lost,0
36249,145,1,259.0,4,1,1,At Risk,0
36250,687,1,39898.0,1,1,4,At Risk,0
36253,814,2,533.0,1,3,2,At Risk,0
36254,249,2,4652.0,3,3,3,Loyal,1
36255,36,3,26468.0,4,4,4,Champions,1
36256,177,1,1278.0,4,1,2,Potential Loyalist,0
36257,199,4,84458.0,3,4,4,Champions,1
36259,157,3,32005.0,4,4,4,Champions,1
36260,46,3,20982.0,4,4,4,Champions,1
36262,418,1,144.0,2,1,1,Lost,0
36263,724,1,509.0,1,1,2,Lost,0
36264,730,1,310.0,1,1,1,Lost,0
36265,477,4,71700.0,2,4,4,Loyal,1
36266,576,3,12903.0,2,4,4,Loyal,1
36267,275,2,11574.0,3,3,4,Loyal,1
36268,807,1,704.0,1,1,2,Lost,0
36269,527,1,51.0,2,1,1,Lost,0
36271,155,1,630.0,4,1,2,Potential Loyalist,0
36272,883,2,23870.0,1,3,4,Potential Loyalist,1
36274,10,1,694.0,4,1,2,Potential Loyalist,1
36275,617,1,83810.0,2,1,4,Potential Loyalist,0
36276,110,3,28282.0,4,4,4,Champions,1
36277,236,2,3542.0,3,3,3,Loyal,1
36278,794,1,759.0,1,1,2,Lost,0
36280,291,3,13260.0,3,4,4,Champions,1
36281,243,1,20736.0,3,1,4,Potential Loyalist,0
36282,218,1,4056.0,3,1,3,Potential Loyalist,0
36284,421,1,1806.0,2,1,2,At Risk,0
36285,907,1,259.0,1,1,1,Lost,0
36286,969,1,505.0,1,1,2,Lost,0
36287,169,4,9390.0,4,4,4,Champions,1
36289,311,2,37782.0,3,3,4,Loyal,1
36290,68,2,4075.0,4,3,3,Loyal,1
36291,376,1,764.0,3,1,2,At Risk,0
36292,323,4,6133.0,3,4,3,Loyal,1
36293,652,1,2194.0,1,1,3,At Risk,0
36294,129,2,15500.0,4,3,4,Champions,1
36295,662,1,97.0,1,1,1,Lost,0
36296,873,1,269.0,1,1,1,Lost,0
36297,628,1,185.0,2,1,1,Lost,0
36299,904,1,111.0,1,1,1,Lost,0
36300,834,1,44306.0,1,1,4,At Risk,0
36302,390,3,1648.0,2,4,2,Potential Loyalist,1
36303,443,2,4972.0,2,3,3,Potential Loyalist,1
36304,988,1,28653.0,1,1,4,At Risk,0
36306,416,1,870.0,2,1,2,At Risk,0
36307,143,5,24116.0,4,4,4,Champions,1
36308,579,1,1176.0,2,1,2,At Risk,0
36311,158,2,10894.0,4,3,4,Champions,1
36312,33,2,93.0,4,3,1,Potential Loyalist,1
36313,61,3,6310.0,4,4,3,Champions,1
36314,935,1,847.0,1,1,2,Lost,0
36315,445,3,1629.0,2,4,2,Potential Loyalist,1
36317,290,2,2648.0,3,3,3,Loyal,1
36318,226,2,1740.0,3,3,2,Potential Loyalist,1
36319,822,1,454.0,1,1,2,Lost,0
36320,267,4,1287.0,3,4,2,Loyal,1
36321,498,2,14291.0,2,3,4,Loyal,1
36322,305,2,1629.0,3,3,2,Potential Loyalist,1
36324,425,2,14352.0,2,3,4,Loyal,1
36325,842,1,1542.0,1,1,2,Lost,0
36327,514,1,1421.0,2,1,2,At Risk,0
36328,970,1,102.0,1,1,1,Lost,0
36329,885,1,3736.0,1,1,3,At Risk,0
36330,740,1,546.0,1,1,2,Lost,0
36331,782,2,2042.0,1,3,3,Potential Loyalist,0
36332,243,2,185.0,3,3,1,Potential Loyalist,0
36334,764,2,81546.0,1,3,4,Potential Loyalist,1
36335,303,1,509.0,3,1,2,At Risk,0
36336,872,1,292.0,1,1,1,Lost,0
36338,856,2,815.0,1,3,2,At Risk,0
36339,232,2,1366.0,3,3,2,Potential Loyalist,1
36341,758,2,347.0,1,3,1,At Risk,0
36342,953,1,25931.0,1,1,4,At Risk,0
36343,25,3,1166.0,4,4,2,Loyal,1
36344,499,1,449.0,2,1,2,At Risk,0
36345,297,2,7297.0,3,3,3,Loyal,1
36346,369,2,38033.0,3,3,4,Loyal,1
36348,456,1,1245.0,2,1,2,At Risk,0
36349,59,2,1528.0,4,3,2,Loyal,1
36351,65,2,21519.0,4,3,4,Champions,1
36352,102,3,639.0,4,4,2,Loyal,1
36355,159,3,5171.0,4,4,3,Champions,1
36356,409,3,13347.0,2,4,4,Loyal,1
36357,502,1,1889.0,2,1,2,At Risk,0
36358,150,3,4690.0,4,4,3,Champions,1
36359,220,3,94098.0,3,4,4,Champions,1
36361,229,3,1177.0,3,4,2,Loyal,1
36363,234,4,70241.0,3,4,4,Champions,1
36365,409,2,444.0,2,3,2,Potential Loyalist,0
36366,528,4,2222.0,2,4,3,Loyal,1
36367,652,1,88.0,1,1,1,Lost,0
36369,19,5,551.0,4,4,2,Loyal,1
36371,386,1,14741.0,2,1,4,Potential Loyalist,0
36372,894,1,1667.0,1,1,2,Lost,0
36373,243,2,532.0,3,3,2,Potential Loyalist,0
36374,141,4,499.0,4,4,2,Loyal,1
36377,787,4,143346.0,1,4,4,Loyal,1
36378,981,1,218.0,1,1,1,Lost,0
36379,172,3,2797.0,4,4,3,Champions,1
36381,871,1,3880.0,1,1,3,At Risk,0
36382,219,3,12481.0,3,4,4,Champions,1
36383,284,4,5700.0,3,4,3,Loyal,1
36384,600,1,40764.0,2,1,4,Potential Loyalist,0
36386,927,1,46.0,1,1,1,Lost,0
36390,344,2,532.0,3,3,2,Potential Loyalist,0
36391,667,1,7269.0,1,1,3,At Risk,0
36394,710,1,352.0,1,1,1,Lost,0
36395,607,1,435.0,2,1,2,At Risk,0
36396,11,3,518.0,4,4,2,Loyal,1
36397,865,1,1157.0,1,1,2,Lost,0
36398,493,2,3186.0,2,3,3,Potential Loyalist,0
36399,288,2,476.0,3,3,2,Potential Loyalist,0
36400,873,1,569.0,1,1,2,Lost,0
36402,201,6,17759.0,3,4,4,Champions,1
36403,472,2,4153.0,2,3,3,Potential Loyalist,1
36405,39,3,25176.0,4,4,4,Champions,1
36406,492,3,1684.0,2,4,2,Potential Loyalist,1
36408,878,1,1681.0,1,1,2,Lost,0
36409,823,1,79.0,1,1,1,Lost,0
36410,491,1,296.0,2,1,1,Lost,0
36411,463,3,8161.0,2,4,3,Loyal,1
36414,332,1,1079.0,3,1,2,At Risk,0
36415,485,2,10746.0,2,3,4,Loyal,1
36419,466,2,18380.0,2,3,4,Loyal,1
36420,172,1,7551.0,4,1,3,Potential Loyalist,0
36424,186,5,289908.0,3,4,4,Champions,1
36425,787,1,329.0,1,1,1,Lost,0
36426,816,1,125.0,1,1,1,Lost,0
36429,271,5,25496.0,3,4,4,Champions,1
36430,236,1,0.0,3,1,1,At Risk,0
36431,351,1,181.0,3,1,1,At Risk,0
36432,44,5,8621.0,4,4,3,Champions,1
36433,512,1,204.0,2,1,1,Lost,0
36434,828,1,3833.0,1,1,3,At Risk,0
36435,680,1,1741.0,1,1,2,Lost,0
36437,858,1,93.0,1,1,1,Lost,0
36439,59,1,718.0,4,1,2,Potential Loyalist,0
36441,389,1,2801.0,2,1,3,At Risk,0
36443,240,3,1064.0,3,4,2,Loyal,1
36446,424,1,1472.0,2,1,2,At Risk,0
36447,148,1,10481.0,4,1,4,Loyal,0
36448,750,1,102.0,1,1,1,Lost,0
36449,171,2,26787.0,4,3,4,Champions,1
36450,227,5,31874.0,3,4,4,Champions,1
36451,520,4,10745.0,2,4,4,Loyal,1
36452,347,1,264.0,3,1,1,At Risk,0
36453,521,1,6889.0,2,1,3,At Risk,0
36454,478,2,620.0,2,3,2,Potential Loyalist,0
36455,171,2,2777.0,4,3,3,Loyal,1
36457,506,2,1972.0,2,3,3,Potential Loyalist,0
36458,327,2,204.0,3,3,1,Potential Loyalist,0
36459,67,3,695.0,4,4,2,Loyal,1
36460,751,2,574.0,1,3,2,At Risk,0
36461,715,2,324.0,1,3,1,At Risk,0
36462,264,4,81712.0,3,4,4,Champions,1
36463,23,2,7199.0,4,3,3,Loyal,1
36464,254,3,164042.0,3,4,4,Champions,1
36465,669,2,1065.0,1,3,2,At Risk,0
36466,862,2,194680.0,1,3,4,Potential Loyalist,1
36467,520,1,97.0,2,1,1,Lost,0
36468,145,2,72167.0,4,3,4,Champions,1
36469,60,2,1171.0,4,3,2,Loyal,1
36470,758,1,1417.0,1,1,2,Lost,0
36471,415,4,2820.0,2,4,3,Loyal,1
36473,100,2,1422.0,4,3,2,Loyal,1
36474,211,2,55898.0,3,3,4,Loyal,1
36475,467,3,1232.0,2,4,2,Potential Loyalist,1
36476,681,1,287.0,1,1,1,Lost,0
36477,213,3,1496.0,3,4,2,Loyal,1
36479,551,2,2463.0,2,3,3,Potential Loyalist,0
36480,225,2,880.0,3,3,2,Potential Loyalist,0
36482,701,2,22532.0,1,3,4,Potential Loyalist,1
36483,281,1,208.0,3,1,1,At Risk,0
36484,250,1,23463.0,3,1,4,Potential Loyalist,0
36485,500,3,2014.0,2,4,3,Loyal,1
36486,135,2,2264.0,4,3,3,Loyal,1
36488,103,2,13486.0,4,3,4,Champions,1
36489,486,1,218.0,2,1,1,Lost,0
36490,68,6,20515.0,4,4,4,Champions,1
36493,367,2,1833.0,3,3,2,Potential Loyalist,0
36494,23,3,2412.0,4,4,3,Champions,1
36497,435,2,801.0,2,3,2,Potential Loyalist,0
36500,229,1,3227.0,3,1,3,Potential Loyalist,0
36503,456,1,106.0,2,1,1,Lost,0
36504,9,1,495.0,4,1,2,Potential Loyalist,1
36505,113,5,6792.0,4,4,3,Champions,1
36506,275,1,111.0,3,1,1,At Risk,0
36508,365,2,13713.0,3,3,4,Loyal,1
36509,59,2,8769.0,4,3,3,Loyal,1
36510,401,1,204.0,2,1,1,Lost,0
36511,404,2,1217.0,2,3,2,Potential Loyalist,0
36513,254,3,3399.0,3,4,3,Loyal,1
36514,376,2,4291.0,3,3,3,Loyal,1
36515,575,3,12629.0,2,4,4,Loyal,1
36517,24,5,3597.0,4,4,3,Champions,1
36518,127,3,6246.0,4,4,3,Champions,1
36519,110,1,13125.0,4,1,4,Loyal,1
36520,430,4,5106.0,2,4,3,Loyal,1
36521,365,2,16343.0,3,3,4,Loyal,1
36522,947,1,125.0,1,1,1,Lost,0
36523,159,3,310.0,4,4,1,Loyal,1
36524,122,4,11287.0,4,4,4,Champions,1
36526,621,2,1199.0,2,3,2,Potential Loyalist,0
36527,547,1,13657.0,2,1,4,Potential Loyalist,0
36528,197,1,667.0,3,1,2,At Risk,0
36529,417,3,29037.0,2,4,4,Loyal,1
36530,515,1,3843.0,2,1,3,At Risk,0
36531,130,6,47714.0,4,4,4,Champions,1
36532,302,1,1356.0,3,1,2,At Risk,0
36533,949,1,310.0,1,1,1,Lost,0
36534,752,1,477.0,1,1,2,Lost,0
36535,372,2,16102.0,3,3,4,Loyal,1
36536,453,3,500.0,2,4,2,Potential Loyalist,1
36538,102,3,17699.0,4,4,4,Champions,1
36539,554,3,11078.0,2,4,4,Loyal,1
36543,357,3,8787.0,3,4,3,Loyal,1
36544,211,4,1472.0,3,4,2,Loyal,1
36545,107,2,26000.0,4,3,4,Champions,1
36546,331,2,78551.0,3,3,4,Loyal,1
36547,18,1,32.0,4,1,1,At Risk,0
36550,165,4,6634.0,4,4,3,Champions,1
36551,295,2,4824.0,3,3,3,Loyal,1
36552,584,1,1694.0,2,1,2,At Risk,0
36554,731,1,556.0,1,1,2,Lost,0
36556,180,4,2079.0,3,4,3,Loyal,1
36557,411,1,477.0,2,1,2,At Risk,0
36558,864,1,394.0,1,1,1,Lost,0
36559,381,2,27180.0,3,3,4,Loyal,1
36561,466,2,495.0,2,3,2,Potential Loyalist,0
36563,683,1,407.0,1,1,1,Lost,0
36564,11,3,8542.0,4,4,3,Champions,1
36565,750,1,30417.0,1,1,4,At Risk,0
36568,662,1,833.0,1,1,2,Lost,0
36570,444,3,8337.0,2,4,3,Loyal,1
36572,19,3,1787.0,4,4,2,Loyal,1
36573,899,2,2755.0,1,3,3,Potential Loyalist,0
36575,430,2,40384.0,2,3,4,Loyal,1
36576,871,1,51.0,1,1,1,Lost,0
36577,540,1,222.0,2,1,1,Lost,0
36578,24,3,6764.0,4,4,3,Champions,1
36579,656,2,3046.0,1,3,3,Potential Loyalist,0
36580,656,2,5005.0,1,3,3,Potential Loyalist,0
36581,695,2,1033.0,1,3,2,At Risk,0
36582,750,2,352.0,1,3,1,At Risk,0
36583,218,3,3949.0,3,4,3,Loyal,1
36584,554,2,954.0,2,3,2,Potential Loyalist,0
36585,218,2,486.0,3,3,2,Potential Loyalist,0
36586,701,1,366.0,1,1,1,Lost,0
36588,246,2,106.0,3,3,1,Potential Loyalist,0
36589,514,1,1861.0,2,1,2,At Risk,0
36590,709,2,2180.0,1,3,3,Potential Loyalist,0
36591,183,1,116.0,3,1,1,At Risk,0
36592,939,1,1088.0,1,1,2,Lost,0
36593,298,3,2282.0,3,4,3,Loyal,1
36594,807,1,3542.0,1,1,3,At Risk,0
36596,106,2,2361.0,4,3,3,Loyal,1
36598,15,3,1250.0,4,4,2,Loyal,1
36599,764,1,49704.0,1,1,4,At Risk,0
36601,180,3,1445.0,3,4,2,Loyal,1
36603,79,2,680.0,4,3,2,Loyal,1
36604,344,3,7829.0,3,4,3,Loyal,1
36605,45,3,23560.0,4,4,4,Champions,1
36606,260,1,852.0,3,1,2,At Risk,0
36609,375,2,352.0,3,3,1,Potential Loyalist,0
36610,390,2,338.0,2,3,1,At Risk,0
36611,323,2,250.0,3,3,1,Potential Loyalist,0
36612,421,1,1315.0,2,1,2,At Risk,0
36613,194,2,13315.0,3,3,4,Loyal,1
36614,334,1,7648.0,3,1,3,Potential Loyalist,0
36615,620,2,7834.0,2,3,3,Potential Loyalist,1
36616,690,1,792.0,1,1,2,Lost,0
36617,113,2,1574.0,4,3,2,Loyal,1
36619,879,1,97.0,1,1,1,Lost,0
36620,467,1,185.0,2,1,1,Lost,0
36621,732,1,250.0,1,1,1,Lost,0
36622,134,2,495.0,4,3,2,Loyal,1
36623,214,1,2120.0,3,1,3,Potential Loyalist,0
36624,138,1,9810.0,4,1,4,Loyal,1
36625,47,1,9949.0,4,1,4,Loyal,1
36626,662,2,593.0,1,3,2,At Risk,0
36628,159,1,7833.0,4,1,3,Potential Loyalist,0
36632,367,1,162.0,3,1,1,At Risk,0
36634,487,1,884.0,2,1,2,At Risk,0
36635,610,2,2231.0,2,3,3,Potential Loyalist,0
36636,340,3,13509.0,3,4,4,Champions,1
36637,750,2,3065.0,1,3,3,Potential Loyalist,0
36638,225,1,509.0,3,1,2,At Risk,0
36639,23,2,1241.0,4,3,2,Loyal,1
36640,79,3,14981.0,4,4,4,Champions,1
36642,339,1,37403.0,3,1,4,Potential Loyalist,0
36643,978,1,963.0,1,1,2,Lost,0
36644,310,2,1759.0,3,3,2,Potential Loyalist,1
36645,100,2,97523.0,4,3,4,Champions,1
36646,535,2,745.0,2,3,2,Potential Loyalist,0
36647,240,1,9944.0,3,1,4,Potential Loyalist,0
36648,397,2,727.0,2,3,2,Potential Loyalist,0
36649,471,1,31292.0,2,1,4,Potential Loyalist,0
36650,284,1,1833.0,3,1,2,At Risk,0
36651,614,2,5384.0,2,3,3,Potential Loyalist,1
36652,136,3,62098.0,4,4,4,Champions,1
36654,590,1,1588.0,2,1,2,At Risk,0
36655,759,1,15644.0,1,1,4,At Risk,0
36656,556,3,940.0,2,4,2,Potential Loyalist,1
36657,872,1,19403.0,1,1,4,At Risk,0
36658,802,1,2769.0,1,1,3,At Risk,0
36659,66,2,1857.0,4,3,2,Loyal,1
36660,358,3,468.0,3,4,2,Loyal,1
36661,120,3,2592.0,4,4,3,Champions,1
36662,26,2,1010.0,4,3,2,Loyal,1
36664,653,3,1695.0,1,4,2,Potential Loyalist,1
36668,285,4,1203.0,3,4,2,Loyal,1
36669,625,2,19648.0,2,3,4,Loyal,1
36670,12,4,11528.0,4,4,4,Champions,1
36671,110,2,338.0,4,3,1,Potential Loyalist,1
36674,162,2,620.0,4,3,2,Loyal,1
36675,414,2,926.0,2,3,2,Potential Loyalist,0
36677,557,1,310.0,2,1,1,Lost,0
36678,74,4,12917.0,4,4,4,Champions,1
36679,326,2,9065.0,3,3,4,Loyal,1
36680,718,2,240.0,1,3,1,At Risk,0
36681,366,3,1918.0,3,4,2,Loyal,1
36682,28,5,38468.0,4,4,4,Champions,1
36683,36,5,31805.0,4,4,4,Champions,1
36684,263,2,380.0,3,3,1,Potential Loyalist,0
36685,621,1,6801.0,2,1,3,At Risk,0
36687,719,2,17524.0,1,3,4,Potential Loyalist,1
36688,151,2,5287.0,4,3,3,Loyal,1
36689,158,1,185.0,4,1,1,At Risk,0
36690,393,5,23398.0,2,4,4,Loyal,1
36691,261,1,79.0,3,1,1,At Risk,0
36692,519,3,4550.0,2,4,3,Loyal,1
36694,72,3,5870.0,4,4,3,Champions,1
36695,429,2,2296.0,2,3,3,Potential Loyalist,0
36696,134,2,93.0,4,3,1,Potential Loyalist,0
36697,179,3,255.0,4,4,1,Loyal,1
36698,296,2,11713.0,3,3,4,Loyal,1
36699,662,1,708.0,1,1,2,Lost,0
36700,128,2,222.0,4,3,1,Potential Loyalist,0
36701,486,2,51074.0,2,3,4,Loyal,1
36702,298,2,7463.0,3,3,3,Loyal,1
36703,45,4,2991.0,4,4,3,Champions,1
36704,855,1,111.0,1,1,1,Lost,0
36705,568,2,10514.0,2,3,4,Loyal,1
36707,128,1,171.0,4,1,1,At Risk,0
36709,169,5,18217.0,4,4,4,Champions,1
36711,410,1,1713.0,2,1,2,At Risk,0
36713,113,1,1343.0,4,1,2,Potential Loyalist,0
36714,220,3,2352.0,3,4,3,Loyal,1
36716,731,2,1041.0,1,3,2,At Risk,0
36717,256,4,53356.0,3,4,4,Champions,1
36718,789,1,208.0,1,1,1,Lost,0
36719,127,3,9519.0,4,4,4,Champions,1
36720,554,3,27671.0,2,4,4,Loyal,1
36722,982,1,329.0,1,1,1,Lost,0
36723,887,1,352.0,1,1,1,Lost,0
36724,726,1,74.0,1,1,1,Lost,0
36725,39,4,7467.0,4,4,3,Champions,1
36726,127,2,227.0,4,3,1,Potential Loyalist,0
36727,375,2,8569.0,3,3,3,Loyal,1
36728,982,1,241.0,1,1,1,Lost,0
36730,43,2,8699.0,4,3,3,Loyal,1
36731,327,3,13977.0,3,4,4,Champions,1
36733,515,2,805.0,2,3,2,Potential Loyalist,0
36734,43,5,10950.0,4,4,4,Champions,1
36735,827,1,69.0,1,1,1,Lost,0
36736,54,2,2796.0,4,3,3,Loyal,1
36737,471,2,25138.0,2,3,4,Loyal,1
36738,697,2,107384.0,1,3,4,Potential Loyalist,1
36739,478,3,643.0,2,4,2,Potential Loyalist,1
36741,416,2,3541.0,2,3,3,Potential Loyalist,1
36742,401,1,3093.0,2,1,3,At Risk,0
36743,211,3,5435.0,3,4,3,Loyal,1
36745,229,1,9259.0,3,1,4,Potential Loyalist,0
36746,116,4,9407.0,4,4,4,Champions,1
36747,311,2,750.0,3,3,2,Potential Loyalist,0
36748,79,3,967.0,4,4,2,Loyal,1
36749,233,2,490.0,3,3,2,Potential Loyalist,0
36750,764,1,894.0,1,1,2,Lost,0
36751,512,2,3444.0,2,3,3,Potential Loyalist,0
36752,369,1,37.0,3,1,1,At Risk,0
36753,15,2,6713.0,4,3,3,Loyal,1
36754,814,2,20973.0,1,3,4,Potential Loyalist,1
36755,66,1,2796.0,4,1,3,Potential Loyalist,1
36756,968,1,523.0,1,1,2,Lost,0
36758,684,1,773.0,1,1,2,Lost,0
36759,99,1,20611.0,4,1,4,Loyal,1
36761,850,1,6444.0,1,1,3,At Risk,0
36762,415,1,13708.0,2,1,4,Potential Loyalist,0
36763,803,2,199.0,1,3,1,At Risk,0
36764,606,1,0.0,2,1,1,Lost,0
36765,474,1,1273.0,2,1,2,At Risk,0
36766,66,3,672.0,4,4,2,Loyal,1
36768,141,2,750.0,4,3,2,Loyal,1
36769,128,2,194.0,4,3,1,Potential Loyalist,0
36770,297,2,195.0,3,3,1,Potential Loyalist,0
36771,536,1,42.0,2,1,1,Lost,0
36772,211,2,12569.0,3,3,4,Loyal,1
36774,58,2,3769.0,4,3,3,Loyal,1
36775,341,1,3028.0,3,1,3,Potential Loyalist,0
36776,954,1,157.0,1,1,1,Lost,0
36777,443,3,24944.0,2,4,4,Loyal,1
36778,262,3,1343.0,3,4,2,Loyal,1
36779,444,1,569.0,2,1,2,At Risk,0
36780,708,2,13347.0,1,3,4,Potential Loyalist,1
36781,254,1,10366.0,3,1,4,Potential Loyalist,0
36782,339,2,1046.0,3,3,2,Potential Loyalist,0
36783,844,1,852.0,1,1,2,Lost,0
36784,934,1,616.0,1,1,2,Lost,0
36785,29,3,4801.0,4,4,3,Champions,1
36786,17,4,4783.0,4,4,3,Champions,1
36787,339,1,65.0,3,1,1,At Risk,0
36788,576,3,7263.0,2,4,3,Loyal,1
36789,277,3,8648.0,3,4,3,Loyal,1
36791,234,2,5926.0,3,3,3,Loyal,1
36792,400,2,1986.0,2,3,3,Potential Loyalist,0
36793,260,2,194.0,3,3,1,Potential Loyalist,0
36794,59,4,14491.0,4,4,4,Champions,1
36795,96,6,5056.0,4,4,3,Champions,1
36796,332,2,1773.0,3,3,2,Potential Loyalist,1
36799,268,1,3884.0,3,1,3,Potential Loyalist,0
36800,570,1,106.0,2,1,1,Lost,0
36801,114,4,1458.0,4,4,2,Loyal,1
36802,275,1,25032.0,3,1,4,Potential Loyalist,0
36803,459,1,111.0,2,1,1,Lost,0
36804,451,1,1889.0,2,1,2,At Risk,0
36805,843,1,292.0,1,1,1,Lost,0
36806,477,1,106.0,2,1,1,Lost,0
36807,88,2,7162.0,4,3,3,Loyal,1
36808,54,2,5273.0,4,3,3,Loyal,1
36809,96,1,49690.0,4,1,4,Loyal,1
36810,719,1,431.0,1,1,2,Lost,0
36811,122,2,134768.0,4,3,4,Champions,1
36812,171,5,14726.0,4,4,4,Champions,1
36813,985,1,27324.0,1,1,4,At Risk,0
36814,344,5,66783.0,3,4,4,Champions,1
36815,127,4,10691.0,4,4,4,Champions,1
36816,410,2,4963.0,2,3,3,Potential Loyalist,1
36817,142,4,5411.0,4,4,3,Champions,1
36818,645,1,421.0,1,1,1,Lost,0
36819,337,4,197018.0,3,4,4,Champions,1
36820,317,1,24755.0,3,1,4,Potential Loyalist,0
36821,59,3,3584.0,4,4,3,Champions,1
36822,528,2,504.0,2,3,2,Potential Loyalist,0
36824,366,2,2671.0,3,3,3,Loyal,1
36825,603,1,528.0,2,1,2,At Risk,0
36826,421,1,139.0,2,1,1,Lost,0
36827,946,2,16361.0,1,3,4,Potential Loyalist,1
36828,164,3,31010.0,4,4,4,Champions,1
36829,961,1,37.0,1,1,1,Lost,0
